iter	MAE
174	4.31892412
175	4.307681669
176	4.301116643
177	4.2913304
178	4.276431499
179	4.262531584
180	4.255478279
181	4.253996471
182	4.245594998
183	4.240316409
184	4.232908349
185	4.228752421
186	4.222689745
187	4.220350473
188	4.211419841
189	4.150895062
190	4.146332868
191	4.141571748
192	4.124375686
193	4.121504793
194	4.118936026
195	4.117657465
196	4.115133926
197	4.113640948
198	4.112560034
199	4.103687126
200	4.101492929
201	4.09891564
202	4.097370169
203	4.094338643
204	4.093349523
205	4.09305746
206	4.092290243
207	4.086022205
208	4.080776729
209	4.079340748
210	4.078374956
211	4.077068234
212	4.074633312
213	4.074442442
214	4.072502129
215	4.071274853
216	4.069471304
217	4.065037523
218	4.063409663
219	4.062250415
220	4.061424544
221	4.05659306
222	4.048676127
223	4.046710465
224	4.034484169
225	4.030766385
226	4.030223226
227	4.023416046
228	4.016709049
229	4.014978463
230	4.013437544
231	4.011590013
232	4.010776315
233	4.007157862
234	4.005334796
235	4.004587255
236	4.002408706
237	3.999392452
238	3.998698893
239	3.992756874
240	3.99080185
241	3.989906132
242	3.988912763
243	3.98595979
244	3.983134395
245	3.979287974
246	3.978016696
247	3.977456515
248	3.975838943
249	3.9730057
250	3.972355397
251	3.970185784
252	3.967468503
253	3.965886337
254	3.963404687
255	3.961534197
256	3.96001288
257	3.958292053
258	3.950171675
259	3.947909927
260	3.947426533
261	3.945963623
262	3.944843646
263	3.944282986
264	3.943457067
265	3.932994807
266	3.932151136
267	3.930953822
268	3.930026229
269	3.927884974
270	3.92284806
271	3.921291483
272	3.920411676
273	3.918640303
274	3.917007439
275	3.916203435
276	3.908683237
277	3.895919584
278	3.89157923
279	3.885672032
280	3.883250343
281	3.880717502
282	3.874516887
283	3.873355573
284	3.86681026
285	3.864840587
286	3.862610985
287	3.861219152
288	3.855482735
289	3.854820609
290	3.85382493
291	3.85290747
292	3.843937963
293	3.841590047
294	3.840117586
295	3.839262802
296	3.838754997
297	3.834556629
298	3.833829576
299	3.832693602
300	3.826396661
301	3.825517065
302	3.823998815
303	3.823010674
304	3.82174114
305	3.820404048
306	3.817960424
307	3.816941719
308	3.811777335
309	3.810612615
310	3.810314209
311	3.802056221
312	3.801895659
313	3.798921045
314	3.797887478
315	3.797482202
316	3.794347671
317	3.791112728
318	3.790631234
319	3.789825439
320	3.78629242
321	3.758260591
322	3.754998958
323	3.752288004
324	3.750790179
325	3.750193692
326	3.746662895
327	3.745580419
328	3.744247338
329	3.743836788
330	3.743503336
331	3.74236767
332	3.740780704
333	3.739238614
334	3.736294449
335	3.734993904
336	3.729335584
337	3.724877808
338	3.722773209
339	3.720518764
340	3.719534038
341	3.718246208
342	3.71603112
343	3.714254138
344	3.713165639
345	3.711757204
346	3.706402509
347	3.704137702
348	3.701782328
349	3.697378817
350	3.694760221
351	3.69288427
352	3.692506387
353	3.68620588
354	3.684100274
355	3.680221759
356	3.678503558
357	3.677058118
358	3.675708345
359	3.65309084
360	3.646406838
361	3.644448959
362	3.643757897
363	3.640270596
364	3.636905315
365	3.632977251
366	3.631562062
367	3.631121862
368	3.629930342
369	3.629203949
370	3.624771745
371	3.622855285
372	3.619434344
373	3.617691466
374	3.616644931
375	3.615917292
376	3.614693223
377	3.611268566
378	3.609733765
379	3.60762895
380	3.607199477
381	3.605824211
382	3.605347419
383	3.603960016
384	3.603473517
385	3.602679541
386	3.599885679
387	3.599020286
388	3.59783123
389	3.59694541
390	3.596247648
391	3.591992088
392	3.590858997
393	3.589843861
394	3.588367946
395	3.587966292
396	3.587737655
397	3.586320753
398	3.585979471
399	3.585323025
400	3.584772
401	3.584061052
402	3.582896035
403	3.581544377
404	3.581464734
405	3.581365874
406	3.581060273
407	3.579800091
408	3.579526369
409	3.578642979
410	3.578181205
411	3.577708512
412	3.577339345
413	3.576588236
414	3.576160929
415	3.575308304
416	3.574492736
417	3.573365807
418	3.573160911
419	3.571960682
420	3.571581124
421	3.570245384
422	3.570190888
423	3.569834726
424	3.569543854
425	3.568378259
426	3.568077938
427	3.567960711
428	3.567666163
429	3.565749414
430	3.564799392
431	3.560964367
432	3.557735429
433	3.556851748
434	3.556065551
435	3.555306997
436	3.554693904
437	3.554487788
438	3.554013526
439	3.553413816
440	3.549697123
441	3.548915187
442	3.547781749
443	3.547042122
444	3.544255147
445	3.543770747
446	3.542286685
447	3.54087157
448	3.540269908
449	3.539877555
450	3.536630196
451	3.535861699
452	3.535195435
453	3.530869119
454	3.530659245
455	3.530499745
456	3.530235804
457	3.529815711
458	3.529408505
459	3.527736231
460	3.527587845
461	3.526630706
462	3.525772144
463	3.525495445
464	3.52441468
465	3.52357473
466	3.523515818
467	3.522349397
468	3.521749565
469	3.521555072
470	3.520997505
471	3.520145739
472	3.519315656
473	3.519206582
474	3.518374586
475	3.517965587
476	3.517648248
477	3.516303164
478	3.515975364
479	3.515416202
480	3.514050256
481	3.51374503
482	3.513600757
483	3.512322607
484	3.511398517
485	3.511152982
486	3.509915994
487	3.509415574
488	3.508187363
489	3.504341483
490	3.504186348
491	3.503885571
492	3.503659913
493	3.5005688
494	3.499267817
495	3.498894206
496	3.498555778
497	3.49823029
498	3.497177273
499	3.49639458
500	3.495472665
501	3.495132017
502	3.49485305
503	3.493310608
504	3.492377656
505	3.491469192
506	3.490677002
507	3.489735741
508	3.489636839
509	3.489359157
510	3.488410481
511	3.487607376
512	3.485413157
513	3.484080812
514	3.479983505
515	3.479494171
516	3.478686084
517	3.477767855
518	3.477298306
519	3.476999908
520	3.476738821
521	3.476060006
522	3.475970282
523	3.464968456
524	3.464724654
525	3.464321134
526	3.464171239
527	3.461659735
528	3.460627127
529	3.460248371
530	3.459564123
531	3.459269492
532	3.459033977
533	3.458593694
534	3.450749998
535	3.450652485
536	3.448111321
537	3.447769346
538	3.447655946
539	3.447112283
540	3.446448725
541	3.446131203
542	3.445946036
543	3.445922664
544	3.445751143
545	3.445453323
546	3.445048618
547	3.440845029
548	3.439787755
549	3.439495829
550	3.439240867
551	3.437899487
552	3.436055732
553	3.435877599
554	3.435761817
555	3.43551444
556	3.434585951
557	3.434494313
558	3.433952362
559	3.432765405
560	3.43117148
561	3.431075637
562	3.430927306
563	3.429650227
564	3.428645906
565	3.428297496
566	3.428053352
567	3.42685186
568	3.426437525
569	3.426236733
570	3.425899686
571	3.424696528
572	3.424560708
573	3.422111736
574	3.421983319
575	3.414120146
576	3.413573112
577	3.412664953
578	3.412412885
579	3.411933946
580	3.411896081
581	3.411716084
582	3.411547611
583	3.411338752
584	3.411021041
585	3.410140866
586	3.410041127
587	3.409476533
588	3.40905017
589	3.408913163
590	3.408257986
591	3.408171281
592	3.408041295
593	3.407979676
594	3.407410309
595	3.406834933
596	3.406693101
597	3.406567834
598	3.406351003
599	3.405811253
600	3.405674169
601	3.404722812
602	3.404600956
603	3.404354233
604	3.396531374
605	3.395768254
606	3.395029484
607	3.394268628
608	3.394057408
609	3.39366746
610	3.393529704
611	3.393143909
612	3.392795817
613	3.392454488
614	3.392320942
615	3.392174119
616	3.391963945
617	3.391662513
618	3.391586719
619	3.391380248
620	3.390279934
621	3.390079702
622	3.388684598
623	3.388272531
624	3.387192455
625	3.386524401
626	3.38632982
627	3.384991031
628	3.384435018
629	3.383086821
630	3.3830532
631	3.382278426
632	3.382228911
633	3.381803571
634	3.381016347
635	3.38066988
636	3.38057624
637	3.380490316
638	3.380002505
639	3.379834657
640	3.379651059
641	3.379503496
642	3.378835836
643	3.378385564
644	3.378002636
645	3.377485011
646	3.377064106
647	3.375915289
648	3.375611473
649	3.374925928
650	3.364861984
651	3.364459638
652	3.364031074
653	3.363829344
654	3.3636198
655	3.363417577
656	3.362339874
657	3.362198787
658	3.361894469
659	3.361769293
660	3.361215325
661	3.360425066
662	3.35987095
663	3.358917708
664	3.358056925
665	3.357058501
666	3.356676768
667	3.356166113
668	3.355412253
669	3.354712167
670	3.354074116
671	3.353315932
672	3.347420628
673	3.347225821
674	3.34400044
675	3.343501407
676	3.341919375
677	3.341715144
678	3.340895748
679	3.340128274
680	3.339961361
681	3.338780972
682	3.338554944
683	3.337744849
684	3.337489628
685	3.337207555
686	3.334671084
687	3.333881841
688	3.33321213
689	3.328720042
690	3.328551427
691	3.327990462
692	3.327659988
693	3.326628167
694	3.326422726
695	3.326135803
696	3.325875083
697	3.325473772
698	3.32386106
699	3.323837643
700	3.32375237
701	3.323225214
702	3.323117825
703	3.323028197
704	3.32298467
705	3.322837674
706	3.322659882
707	3.322430583
708	3.322361824
709	3.322285707
710	3.322210263
711	3.321579899
712	3.321487123
713	3.321314234
714	3.321187836
715	3.32114544
716	3.320865041
717	3.3207635
718	3.320697787
719	3.320576931
720	3.320325113
721	3.320308493
722	3.320060291
723	3.319899632
724	3.319835485
725	3.319609674
726	3.319521248
727	3.319382174
728	3.319279454
729	3.319251389
730	3.319186457
731	3.317201004
732	3.317071871
733	3.316801335
734	3.31639976
735	3.316303336
736	3.316086408
737	3.316024432
738	3.316004898
739	3.315979704
740	3.31594257
741	3.31568258
742	3.315573827
743	3.313628974
744	3.313536258
745	3.311893526
746	3.3114867
747	3.311271722
748	3.310854434
749	3.310287879
750	3.310018063
751	3.309908386
752	3.309729704
753	3.309603533
754	3.308340073
755	3.305407129
756	3.304168517
757	3.304059934
758	3.303950561
759	3.30373074
760	3.303670154
761	3.303283782
762	3.303162968
763	3.302001901
764	3.301697061
765	3.301673351
766	3.301545856
767	3.301455728
768	3.297394584
769	3.294510093
770	3.293453286
771	3.293238648
772	3.293030703
773	3.291381636
774	3.290932396
775	3.290797312
776	3.290663453
777	3.290648371
778	3.290547947
779	3.288393289
780	3.288295284
781	3.288104071
782	3.287934074
783	3.287828758
784	3.287764949
785	3.287380505
786	3.287328576
787	3.286883624
788	3.285966369
789	3.285460955
790	3.280594777
791	3.280159037
792	3.279615555
793	3.279539425
794	3.279078047
795	3.278996148
796	3.278896773
797	3.276775209
798	3.276073793
799	3.275738943
800	3.27513186
801	3.274953445
802	3.274676834
803	3.274048117
804	3.273540204
805	3.272987324
806	3.272775777
807	3.272720709
808	3.272624326
809	3.272432478
810	3.27234008
811	3.27187814
812	3.271310167
813	3.270909282
814	3.270268179
815	3.269944349
816	3.269807626
817	3.269575789
818	3.269218655
819	3.269139023
820	3.269111153
821	3.269024944
822	3.268821691
823	3.268177695
824	3.267924491
825	3.267618544
826	3.267438236
827	3.266910713
828	3.266882044
829	3.266577855
830	3.26649066
831	3.266127582
832	3.266004316
833	3.265750829
834	3.265564896
835	3.265499974
836	3.265402662
837	3.265273855
838	3.263205921
839	3.262646934
840	3.256948465
841	3.256726346
842	3.256012682
843	3.25566934
844	3.255481713
845	3.255391767
846	3.255126646
847	3.255041324
848	3.254392408
849	3.254145119
850	3.253428608
851	3.253236598
852	3.252982807
853	3.252423468
854	3.252165016
855	3.251653398
856	3.251483826
857	3.251346843
858	3.250744199
859	3.250539189
860	3.250340824
861	3.250298618
862	3.250254095
863	3.24803467
864	3.247788284
865	3.247669274
866	3.247253199
867	3.244054655
868	3.243791907
869	3.243566083
870	3.242785623
871	3.242469161
872	3.242420084
873	3.242229705
874	3.242171244
875	3.242106554
876	3.241778919
877	3.241422133
878	3.241159612
879	3.240955628
880	3.240041257
881	3.239893173
882	3.238677991
883	3.238658212
884	3.238296388
885	3.23816544
886	3.238113074
887	3.237688707
888	3.237275923
889	3.236515829
890	3.23616465
891	3.235857029
892	3.23547268
893	3.235357826
894	3.235009827
895	3.233384931
896	3.232802876
897	3.232201146
898	3.231248111
899	3.231167344
900	3.231094261
901	3.230714612
902	3.230182513
903	3.229629823
904	3.228659848
905	3.228473919
906	3.227976769
907	3.227343536
908	3.226820114
909	3.226782884
910	3.226648816
911	3.226342169
912	3.225937449
913	3.225755872
914	3.22531726
915	3.225170879
916	3.224999788
917	3.2245425
918	3.224450905
919	3.224064819
920	3.223735662
921	3.223458782
922	3.223360687
923	3.223099094
924	3.222993932
925	3.221490357
926	3.221104205
927	3.220851283
928	3.220553446
929	3.220446776
930	3.21988347
931	3.219729376
932	3.21958079
933	3.219476013
934	3.219350291
935	3.219013149
936	3.21860561
937	3.21772895
938	3.217591323
939	3.217376668
940	3.217281839
941	3.217126715
942	3.216886683
943	3.216814045
944	3.216762322
945	3.216701862
946	3.216660953
947	3.21648259
948	3.216361989
949	3.216230983
950	3.216079794
951	3.215990477
952	3.215740118
953	3.215658961
954	3.215572336
955	3.215515854
956	3.215473436
957	3.21542617
958	3.213845306
959	3.213665034
960	3.213488472
961	3.213386158
962	3.213292129
963	3.212936719
964	3.212746522
965	3.212566744
966	3.212365354
967	3.212242459
968	3.212142184
969	3.212014032
970	3.211886318
971	3.209408349
972	3.209197116
973	3.209125049
974	3.209029965
975	3.209009509
976	3.208829742
977	3.208782539
978	3.208709028
979	3.208456837
980	3.208342436
981	3.207388474
982	3.20736005
983	3.20689482
984	3.206804134
985	3.206766211
986	3.206740841
987	3.206731113
988	3.206184645
989	3.206065871
990	3.204355319
991	3.20435133
992	3.20421782
993	3.204136345
994	3.203382476
995	3.203320523
996	3.203174484
997	3.202928343
998	3.202898317
999	3.202890437
