iter	Passed	Remaining
504	499704	489809
505	500722	488848
506	501716	487862
507	502802	486966
508	503722	485909
509	504691	484900
510	505695	483923
511	506757	483002
512	507819	482081
513	508818	481100
514	509860	480160
515	510895	479212
516	511929	478262
517	512940	477292
518	513916	476288
519	514948	475337
520	515985	474389
521	517009	473430
522	518002	472442
523	519037	471491
524	520062	470532
525	521138	469619
526	522133	468632
527	523256	467759
528	524327	466839
529	525387	465910
530	526472	465000
531	527427	463977
532	528467	463028
533	529532	462101
534	530459	461053
535	531520	460121
536	532527	459143
537	533580	458204
538	534585	457224
539	535626	456274
540	536606	455272
541	537609	454289
542	538645	453335
543	539668	452368
544	540797	451491
545	541864	450561
546	542906	449609
547	543904	448622
548	544973	447692
549	545979	446710
550	547022	445758
551	548041	444787
552	549062	443817
553	550061	442829
554	551175	441933
555	552216	440978
556	553298	440055
557	554169	438965
558	555086	437912
559	555968	436832
560	556887	435782
561	557806	434731
562	558801	433741
563	559799	432752
564	560791	431760
565	561731	430727
566	562693	429710
567	563682	428716
568	564679	427727
569	565695	426752
570	566651	425732
571	567675	424764
572	568614	423732
573	569615	422745
574	570589	421740
575	571561	420732
576	572453	419666
577	573402	418643
578	574373	417636
579	575469	416719
580	576506	415759
581	577563	414813
582	578528	413801
583	579456	412763
584	580384	411725
585	581327	410699
586	582225	409641
587	583203	408639
588	584213	407660
589	585289	406726
590	586252	405714
591	587243	404721
592	588217	403717
593	589256	402757
594	590287	401792
595	591266	400791
596	592155	399729
597	593132	398727
598	594075	397703
599	595002	396668
600	595956	395651
601	596967	394673
602	597956	393679
603	598922	392670
604	599924	391686
605	600884	390673
606	601788	389625
607	602612	388526
608	603385	387395
609	604288	386348
610	605197	385305
611	606127	384277
612	607111	383282
613	608106	382295
614	609104	381309
615	610109	380327
616	611105	379341
617	611898	378228
618	612817	377194
619	613742	376164
620	614859	375252
621	615917	374303
622	617019	373380
623	618028	372401
624	619026	371415
625	619947	370383
626	620748	369280
627	621609	368214
628	622499	367165
629	623368	366105
630	624347	365109
631	625260	364075
632	626974	363506
633	627970	362519
634	628951	361523
635	629987	360558
636	630940	359546
637	631950	358567
638	632892	357549
639	633968	356607
640	635097	355694
641	636060	354688
642	637041	353691
643	637964	352663
644	639010	351703
645	640063	350746
646	641058	349758
647	642051	348768
648	643017	347764
649	644056	346799
650	645072	345822
651	646063	344831
652	647111	343870
653	648169	342915
654	649209	341950
655	650250	340985
656	651310	340029
657	652300	339037
658	653244	338021
659	654269	337047
660	655203	336027
661	656219	335048
662	657170	334037
663	658270	333100
664	659232	332094
665	660331	331157
666	661393	330200
667	662456	329244
668	663455	328256
669	664421	327252
670	665328	326219
671	666376	325255
672	667355	324257
673	668309	323247
674	669404	322305
675	670476	321352
676	671468	320360
677	672503	319389
678	673543	318420
679	674543	317432
680	675515	316430
681	676503	315437
682	677552	314471
683	678580	313496
684	679587	312510
685	680632	311543
686	681688	310579
687	682723	309607
688	683748	308629
689	684780	307655
690	685768	306660
691	686830	305699
692	687865	304725
693	688864	303735
694	689894	302759
695	690958	301797
696	691931	300796
697	693024	299847
698	693985	298840
699	695133	297914
700	696268	296981
701	697199	295962
702	698040	294904
703	699124	293949
704	700190	292987
705	701159	291984
706	702143	290987
707	703212	290025
708	704229	289042
709	705199	288039
710	706234	287062
711	707072	286006
712	707907	284950
713	708741	283893
714	709769	282915
715	710709	281901
716	711578	280860
717	712492	279837
718	713527	278861
719	714554	277882
720	715596	276909
721	716618	275928
722	717573	274920
723	718546	273920
724	719496	272912
725	720527	271934
726	721408	270900
727	722438	269921
728	723364	268905
729	724341	267906
730	725387	266934
731	726267	265901
732	727140	264865
733	728047	263842
734	729038	262850
735	730144	261899
736	731107	260897
737	732134	259917
738	733002	258881
739	733976	257883
740	734927	256877
741	735932	255890
742	736971	254914
743	737953	253919
744	739005	252948
745	739969	251946
746	741008	250970
747	741903	249946
748	742755	248907
749	743696	247898
750	744546	246860
751	745589	245886
752	746540	244881
753	747495	243877
754	748409	242861
755	749341	241851
756	750272	240840
757	751296	239859
758	752338	238884
759	753310	237887
760	754212	236868
761	755199	235875
762	756223	234895
763	757248	233914
764	758264	232931
765	759239	231934
766	760197	230933
767	761168	229936
768	762069	228918
769	762961	227897
770	763900	226891
771	764929	225911
772	765880	224909
773	766797	223897
774	767653	222867
775	768630	221872
776	769635	220886
777	770616	219893
778	771673	218921
779	772631	217921
780	773591	216922
781	774525	215916
782	775465	214911
783	776431	213914
784	777447	212931
785	778359	211919
786	779322	210921
787	780390	209952
788	781407	208969
789	782329	207961
790	783303	206966
791	784199	205951
792	785191	204961
793	786199	203976
794	787142	202973
795	788135	201984
796	789147	200999
797	790079	199995
798	791051	199000
799	791984	197996
800	792883	196983
801	793840	195985
802	794859	195002
803	795838	194010
804	796860	193028
805	797892	192048
806	798900	191062
807	799864	190066
808	800860	189078
809	801852	188088
810	802927	187118
811	803920	186129
812	804965	185152
813	805957	184162
814	806898	183161
815	807835	182158
816	808814	181166
817	809869	180191
818	810852	179199
819	811904	178222
820	812899	177233
821	813848	176234
822	814861	175249
823	815748	174237
824	816750	173250
825	817831	172279
826	818941	171314
827	819947	170327
828	821012	169352
829	822061	168374
830	823048	167382
831	824103	166405
832	825119	165420
833	826108	164429
834	827118	163442
835	828150	162460
836	829201	161481
837	830260	160503
838	831345	159531
839	832331	158539
840	833376	157558
841	834395	156573
842	835422	155588
843	836430	154600
844	837455	153616
845	838336	152605
846	839292	151607
847	840223	150606
848	841247	149621
849	842195	148622
850	843128	147621
851	844184	146642
852	845212	145657
853	846196	144665
854	847173	143672
855	848115	142673
856	849099	141681
857	850076	140688
858	851146	139710
859	852039	138704
860	852937	137698
861	853923	136707
862	854883	135711
863	855751	134701
864	856667	133699
865	857696	132715
866	858654	131719
867	859647	130729
868	860523	129722
869	861536	128735
870	862586	127753
871	863669	126777
872	864702	125792
873	865708	124804
874	866666	123809
875	867507	122797
876	868415	121796
877	869370	120800
878	870317	119804
879	871293	118812
880	872265	117820
881	873288	116834
882	874281	115844
883	875261	114853
884	876149	113849
885	877123	112857
886	878082	111863
887	879051	110871
888	879963	109871
889	880878	108872
890	881818	107876
891	882756	106880
892	883758	105892
893	884837	104913
894	885808	103921
895	886799	102932
896	887818	101945
897	888838	100959
898	889762	99962
899	890749	98972
900	891781	97987
901	892754	96995
902	893819	96013
903	894900	95033
904	895912	94046
905	896882	93054
906	897899	92066
907	898900	91078
908	899859	90084
909	900903	89100
910	901900	88111
911	902933	87125
912	903988	86141
913	905072	85159
914	906134	84176
915	907136	83187
916	908176	82201
917	909252	81218
918	910330	80235
919	911600	79269
920	912795	78296
921	913699	77297
922	914721	76309
923	915745	75321
924	916790	74334
925	917830	73347
926	918893	72361
927	919929	71373
928	920965	70385
929	922058	69402
930	923128	68416
931	924212	67431
932	925220	66441
933	926200	65448
934	927290	64464
935	928147	63463
936	928997	62461
937	929805	61458
938	930716	60461
939	931606	59464
940	932466	58464
941	933414	57471
942	934314	56475
943	935331	55485
944	936208	54488
945	937167	53495
946	938041	52498
947	938891	51500
948	939850	50508
949	940840	49517
950	941730	48522
951	942664	47529
952	943597	46536
953	944541	45543
954	945471	44550
955	946436	43559
956	947348	42566
957	948351	41576
958	949383	40588
959	950366	39598
960	951411	38610
961	952393	37620
962	953505	36635
963	954536	35646
964	955542	34656
965	956556	33667
966	957565	32678
967	958699	31692
968	959746	30703
969	960759	29714
970	961699	28722
971	962672	27731
972	963633	26740
973	964675	25751
974	965676	24760
975	966684	23770
976	967707	22781
977	968768	21792
978	969722	20801
979	970717	19810
980	971772	18821
981	972948	17834
982	974105	16846
983	975304	15858
984	976228	14866
985	977194	13874
986	978224	12884
987	979268	11893
988	980310	10903
989	981385	9912
990	982419	8922
991	983454	7931
992	984537	6940
993	985606	5949
994	986734	4958
995	987685	3966
996	988564	2974
997	989405	1982
998	990257	991
999	991116	0
