iter	MAE
236	7.877744954
237	7.872822145
238	7.866372845
239	7.858798249
240	7.852454071
241	7.847398706
242	7.841563246
243	7.835618845
244	7.829572598
245	7.823746715
246	7.818054346
247	7.813522488
248	7.809852401
249	7.806499927
250	7.803095775
251	7.797594591
252	7.79403687
253	7.788941665
254	7.78492495
255	7.781905316
256	7.779362404
257	7.777004474
258	7.77341741
259	7.769569879
260	7.767561454
261	7.764504911
262	7.7618842
263	7.759051128
264	7.756374203
265	7.754171349
266	7.752274695
267	7.750266274
268	7.748622044
269	7.746279164
270	7.74368151
271	7.741175871
272	7.740371814
273	7.738629382
274	7.736312302
275	7.734592295
276	7.732389966
277	7.730570687
278	7.729016579
279	7.727536418
280	7.725849903
281	7.725212189
282	7.723195688
283	7.721981836
284	7.720277402
285	7.718702566
286	7.717450897
287	7.716787992
288	7.715086131
289	7.713200614
290	7.711893658
291	7.708633926
292	7.704648704
293	7.703248085
294	7.701299782
295	7.699533918
296	7.698137557
297	7.697058184
298	7.695943045
299	7.693621556
300	7.69079565
301	7.689232103
302	7.687760949
303	7.687114177
304	7.686383527
305	7.684220138
306	7.681247934
307	7.675520315
308	7.673057971
309	7.672247628
310	7.670946307
311	7.669547788
312	7.667074633
313	7.664555452
314	7.662950542
315	7.661418486
316	7.660361923
317	7.657560318
318	7.652041366
319	7.65120152
320	7.650549403
321	7.649657901
322	7.647794251
323	7.645913025
324	7.643283085
325	7.642429938
326	7.641265927
327	7.640327585
328	7.639805171
329	7.639330047
330	7.638249269
331	7.635738832
332	7.635033019
333	7.633020514
334	7.630213868
335	7.629136683
336	7.628144039
337	7.627527068
338	7.627063913
339	7.62591374
340	7.623747878
341	7.622622704
342	7.622133644
343	7.62117707
344	7.62053287
345	7.619563449
346	7.618949617
347	7.615979013
348	7.61300477
349	7.612474355
350	7.611752704
351	7.610312021
352	7.609429935
353	7.608378225
354	7.606575575
355	7.605630367
356	7.603185768
357	7.6019438
358	7.601610965
359	7.601044197
360	7.600129186
361	7.597496467
362	7.595721761
363	7.595266377
364	7.589294625
365	7.583502024
366	7.583158007
367	7.577556898
368	7.576696071
369	7.575090199
370	7.573908907
371	7.568501609
372	7.567697088
373	7.566935717
374	7.566411148
375	7.565567452
376	7.564654057
377	7.563619197
378	7.562634461
379	7.561826572
380	7.561154149
381	7.560664635
382	7.559766734
383	7.559472348
384	7.557759281
385	7.556014287
386	7.554926345
387	7.554225319
388	7.552719257
389	7.55154461
390	7.550158093
391	7.548730277
392	7.544242209
393	7.541956015
394	7.537555551
395	7.537035262
396	7.536290066
397	7.532807002
398	7.532314391
399	7.531769571
400	7.53089127
401	7.530294045
402	7.52967743
403	7.529172201
404	7.528695871
405	7.527953005
406	7.527361306
407	7.526650923
408	7.525857293
409	7.524762585
410	7.524163799
411	7.523401449
412	7.519641839
413	7.518997752
414	7.518231596
415	7.516739621
416	7.515707264
417	7.513885672
418	7.513467886
419	7.512049605
420	7.511105216
421	7.510228084
422	7.50950281
423	7.508658877
424	7.507864315
425	7.507380932
426	7.505488248
427	7.505158017
428	7.504511003
429	7.504018516
430	7.503673629
431	7.50277711
432	7.502031611
433	7.499525515
434	7.49589067
435	7.495500084
436	7.493155693
437	7.490729084
438	7.490242072
439	7.488899572
440	7.487445034
441	7.485650495
442	7.484869241
443	7.484197227
444	7.482359861
445	7.48154598
446	7.480909661
447	7.479495646
448	7.478965702
449	7.477495282
450	7.477265975
451	7.476139164
452	7.475563548
453	7.475140989
454	7.47462319
455	7.474209676
456	7.473362106
457	7.471775494
458	7.470137085
459	7.468813573
460	7.466701877
461	7.464225608
462	7.462952083
463	7.460581827
464	7.459243199
465	7.458865761
466	7.457965171
467	7.457316358
468	7.456188425
469	7.455009363
470	7.454851883
471	7.45367324
472	7.45362766
473	7.453206256
474	7.452616939
475	7.452000357
476	7.451286712
477	7.450095088
478	7.448265446
479	7.44780083
480	7.446401699
481	7.44509598
482	7.442785976
483	7.441890322
484	7.441580786
485	7.440916224
486	7.440649775
487	7.438805164
488	7.437756354
489	7.437580794
490	7.437219454
491	7.436710525
492	7.436533714
493	7.435400333
494	7.435196092
495	7.432424472
496	7.432051702
497	7.429844717
498	7.429342533
499	7.427418997
500	7.426148761
501	7.425102969
502	7.423123028
503	7.42204001
504	7.420118005
505	7.419462181
506	7.418843814
507	7.417421325
508	7.416899695
509	7.416770522
510	7.416019804
511	7.415574872
512	7.415287701
513	7.413437196
514	7.413029464
515	7.412502144
516	7.41016051
517	7.407891723
518	7.407500556
519	7.407159484
520	7.405432262
521	7.404203422
522	7.403554
523	7.402368237
524	7.400980548
525	7.400124664
526	7.399857427
527	7.399728985
528	7.399170832
529	7.398691719
530	7.398096246
531	7.397714447
532	7.397512868
533	7.397270229
534	7.397025552
535	7.396895361
536	7.396303906
537	7.396068051
538	7.393838264
539	7.393116543
540	7.392789753
541	7.391453305
542	7.389323419
543	7.386475406
544	7.385015716
545	7.383015245
546	7.382254507
547	7.381983373
548	7.381909889
549	7.381380758
550	7.381252554
551	7.380026572
552	7.37899414
553	7.378402492
554	7.376912209
555	7.376170826
556	7.374946374
557	7.373693243
558	7.372477706
559	7.372021023
560	7.371299852
561	7.370411419
562	7.369923728
563	7.36959268
564	7.369328547
565	7.367246011
566	7.366949809
567	7.36658837
568	7.364811154
569	7.363720962
570	7.362592174
571	7.361750892
572	7.360819232
573	7.360405242
574	7.359322338
575	7.35896002
576	7.358318084
577	7.357190354
578	7.354830635
579	7.351787163
580	7.351158582
581	7.350521966
582	7.349674322
583	7.348251845
584	7.347432983
585	7.347120021
586	7.346112029
587	7.34527739
588	7.344426321
589	7.343919685
590	7.343118139
591	7.342622233
592	7.341685152
593	7.34032121
594	7.339114393
595	7.338976258
596	7.338716382
597	7.338333657
598	7.33811925
599	7.33785729
600	7.337289123
601	7.336616381
602	7.335494748
603	7.333167147
604	7.330295131
605	7.328305015
606	7.326345535
607	7.326276491
608	7.325854623
609	7.325574836
610	7.324714459
611	7.323892032
612	7.322274947
613	7.321826168
614	7.320978723
615	7.320458333
616	7.318994299
617	7.318307919
618	7.317869647
619	7.317435598
620	7.316327925
621	7.315698661
622	7.314800092
623	7.31382028
624	7.313344756
625	7.313182242
626	7.311101115
627	7.31035888
628	7.309306817
629	7.308502051
630	7.307559722
631	7.306836367
632	7.306593577
633	7.305111337
634	7.304801639
635	7.303351393
636	7.301792421
637	7.301581807
638	7.300298536
639	7.299877739
640	7.299546847
641	7.298404556
642	7.298286193
643	7.298074783
644	7.297792707
645	7.297731073
646	7.2976418
647	7.296239395
648	7.295992083
649	7.295182763
650	7.294651986
651	7.293473897
652	7.292648144
653	7.292531148
654	7.292047939
655	7.291134804
656	7.290321421
657	7.289549131
658	7.288980878
659	7.288933056
660	7.287878474
661	7.287547918
662	7.28719664
663	7.28655955
664	7.286324761
665	7.286272291
666	7.285304111
667	7.284400849
668	7.283416121
669	7.282646971
670	7.282101747
671	7.281790407
672	7.281205735
673	7.280697057
674	7.279898793
675	7.279211834
676	7.278429912
677	7.277945388
678	7.27770151
679	7.274977321
680	7.274199395
681	7.273840075
682	7.273401306
683	7.271323696
684	7.269974894
685	7.269037786
686	7.268352464
687	7.267949763
688	7.267005892
689	7.265271803
690	7.264886658
691	7.264179948
692	7.262221954
693	7.261519025
694	7.260803794
695	7.258721164
696	7.256941099
697	7.256433134
698	7.255286434
699	7.252377249
700	7.250912309
701	7.250583822
702	7.249341134
703	7.249197309
704	7.248020942
705	7.2472737
706	7.246733194
707	7.245668692
708	7.24491249
709	7.244053519
710	7.243705794
711	7.243518768
712	7.243013289
713	7.242540856
714	7.241711816
715	7.241177409
716	7.240847522
717	7.240198731
718	7.239364039
719	7.238861324
720	7.23843656
721	7.237993691
722	7.237242194
723	7.237098001
724	7.23618468
725	7.235887531
726	7.235607321
727	7.234122341
728	7.233709327
729	7.233106644
730	7.232540237
731	7.231273707
732	7.230767719
733	7.230107671
734	7.230076581
735	7.229313268
736	7.228150155
737	7.227581745
738	7.227361994
739	7.226951906
740	7.226035073
741	7.22279761
742	7.221994361
743	7.221962985
744	7.220345536
745	7.220062756
746	7.219829581
747	7.219467046
748	7.218534991
749	7.216638159
750	7.216267755
751	7.21538285
752	7.214962464
753	7.214483501
754	7.214115056
755	7.213420062
756	7.213024043
757	7.212220413
758	7.210571531
759	7.209713106
760	7.209064751
761	7.207947539
762	7.207627447
763	7.207166993
764	7.207016518
765	7.206928584
766	7.206666491
767	7.206465972
768	7.20597162
769	7.205889271
770	7.205424899
771	7.205099887
772	7.204669425
773	7.204523502
774	7.203834449
775	7.202751675
776	7.202746052
777	7.202599575
778	7.202061343
779	7.201137102
780	7.199517778
781	7.198447263
782	7.198232294
783	7.197137261
784	7.196406845
785	7.1963085
786	7.195326915
787	7.195008365
788	7.194362267
789	7.193995304
790	7.193597732
791	7.193253089
792	7.190501529
793	7.190030105
794	7.189136007
795	7.187887078
796	7.187243045
797	7.186765655
798	7.185493765
799	7.185422501
800	7.184760767
801	7.18437822
802	7.184268598
803	7.183716129
804	7.183229782
805	7.182374925
806	7.181451647
807	7.180829301
808	7.179583375
809	7.177404884
810	7.176601363
811	7.175447054
812	7.174861365
813	7.174189639
814	7.173414737
815	7.173213979
816	7.173069612
817	7.172833846
818	7.172528322
819	7.172514123
820	7.171855583
821	7.170306963
822	7.169268914
823	7.169080782
824	7.167621871
825	7.167540373
826	7.167268813
827	7.166335509
828	7.165722787
829	7.164782243
830	7.162444826
831	7.161993903
832	7.160575811
833	7.159211338
834	7.157515416
835	7.156726879
836	7.1565916
837	7.155806244
838	7.15476239
839	7.154179706
840	7.153098943
841	7.151514332
842	7.151242758
843	7.149770476
844	7.147649648
845	7.147040011
846	7.146330077
847	7.145698608
848	7.145264519
849	7.144366034
850	7.143963704
851	7.141855398
852	7.141778315
853	7.140776111
854	7.14047628
855	7.139924595
856	7.139660028
857	7.138523956
858	7.137419855
859	7.1368441
860	7.136528856
861	7.136059657
862	7.135739346
863	7.13493073
864	7.133414989
865	7.132570591
866	7.13242054
867	7.131647959
868	7.130867312
869	7.130383399
870	7.128467036
871	7.127589211
872	7.126723636
873	7.126529836
874	7.125019031
875	7.124137998
876	7.123314586
877	7.122954642
878	7.122677628
879	7.120932031
880	7.119674478
881	7.119112574
882	7.118819289
883	7.11847749
884	7.11778397
885	7.117228132
886	7.116095802
887	7.115991954
888	7.115610651
889	7.11501719
890	7.114973252
891	7.114344639
892	7.113783946
893	7.113423853
894	7.112654045
895	7.112101874
896	7.112005548
897	7.111289328
898	7.110524296
899	7.109951214
900	7.109078289
901	7.108593867
902	7.107348648
903	7.106934857
904	7.106514236
905	7.105679304
906	7.105428459
907	7.10450487
908	7.10344285
909	7.101987896
910	7.101574556
911	7.100619266
912	7.098990092
913	7.097902702
914	7.097613076
915	7.097606948
916	7.097302475
917	7.096669616
918	7.095691778
919	7.095446877
920	7.095157167
921	7.094902673
922	7.0944823
923	7.093969526
924	7.093260386
925	7.092886335
926	7.092245239
927	7.090533332
928	7.090061006
929	7.089686458
930	7.089404432
931	7.087849986
932	7.087365729
933	7.086346927
934	7.085845197
935	7.085168681
936	7.084822502
937	7.08435932
938	7.083751392
939	7.083620271
940	7.083254511
941	7.082979451
942	7.082567627
943	7.082168158
944	7.081568148
945	7.081456611
946	7.080802805
947	7.080635067
948	7.080311637
949	7.079397829
950	7.079022308
951	7.078062666
952	7.077685464
953	7.077471109
954	7.076356527
955	7.075785323
956	7.075464999
957	7.075098782
958	7.074523514
959	7.074506066
960	7.073943745
961	7.073922444
962	7.073013455
963	7.071121826
964	7.070612301
965	7.070501435
966	7.070193456
967	7.070157638
968	7.069853871
969	7.06927797
970	7.068211922
971	7.067018984
972	7.066673915
973	7.06655782
974	7.066263829
975	7.06541456
976	7.064119336
977	7.063768879
978	7.062893794
979	7.062745184
980	7.062305354
981	7.062123801
982	7.061772797
983	7.060817612
984	7.060750779
985	7.060582477
986	7.060200801
987	7.059966354
988	7.05932939
989	7.058316249
990	7.057646939
991	7.054933134
992	7.054402352
993	7.05409285
994	7.053726329
995	7.05369245
996	7.053301269
997	7.052856368
998	7.052317047
999	7.051504812
