iter	MAE
648	7.176326914
649	7.175740148
650	7.1754795
651	7.175123286
652	7.174568939
653	7.174153561
654	7.173630253
655	7.172829958
656	7.171113294
657	7.170793639
658	7.17007716
659	7.169659077
660	7.167169418
661	7.166918661
662	7.16570314
663	7.165253734
664	7.164338554
665	7.163769157
666	7.162111842
667	7.159489883
668	7.158612069
669	7.158301303
670	7.15724727
671	7.156832513
672	7.155560527
673	7.155375842
674	7.154873537
675	7.153839708
676	7.153696381
677	7.153443383
678	7.153044188
679	7.152386522
680	7.152179857
681	7.151702025
682	7.151132053
683	7.149539366
684	7.148837366
685	7.147844993
686	7.145614259
687	7.142571502
688	7.142004068
689	7.140071185
690	7.138895847
691	7.138464957
692	7.137984835
693	7.137614044
694	7.137147199
695	7.136626668
696	7.135138286
697	7.134697889
698	7.133945907
699	7.13320622
700	7.133193865
701	7.132455635
702	7.131934595
703	7.13155149
704	7.131199231
705	7.130210169
706	7.129492197
707	7.128407594
708	7.128191094
709	7.127884953
710	7.127601308
711	7.12726075
712	7.127078071
713	7.12691912
714	7.126716863
715	7.126231281
716	7.125280935
717	7.125118801
718	7.124344211
719	7.124160467
720	7.123472557
721	7.12315903
722	7.122180561
723	7.12190296
724	7.121703459
725	7.120347439
726	7.120008561
727	7.118769742
728	7.118418149
729	7.118212705
730	7.117925637
731	7.117713267
732	7.11679615
733	7.113795405
734	7.113642619
735	7.111005493
736	7.109725903
737	7.109650221
738	7.109209191
739	7.109143491
740	7.108739879
741	7.108411834
742	7.107516219
743	7.10496376
744	7.10435985
745	7.103725378
746	7.103356933
747	7.102351356
748	7.101643681
749	7.100916759
750	7.100207943
751	7.100105179
752	7.099972577
753	7.099474913
754	7.099170875
755	7.098169107
756	7.097839355
757	7.096895816
758	7.094072973
759	7.093899487
760	7.093817886
761	7.092077245
762	7.091362826
763	7.089789016
764	7.089508875
765	7.088720541
766	7.088331429
767	7.088008602
768	7.087135828
769	7.086285991
770	7.086090643
771	7.085307011
772	7.084536313
773	7.084384861
774	7.084194422
775	7.083638682
776	7.083370983
777	7.083247871
778	7.082741712
779	7.08171213
780	7.081621463
781	7.081125153
782	7.080833459
783	7.080528741
784	7.080304505
785	7.079319118
786	7.0791236
787	7.078914914
788	7.078653411
789	7.078504429
790	7.078282287
791	7.078057784
792	7.077701081
793	7.076943214
794	7.075950516
795	7.073265865
796	7.072958339
797	7.07234616
798	7.071307451
799	7.070932946
800	7.070488361
801	7.069864512
802	7.069089294
803	7.068815281
804	7.067807248
805	7.06769716
806	7.066945886
807	7.066677622
808	7.066455389
809	7.064424688
810	7.063630344
811	7.063002045
812	7.062910578
813	7.062844137
814	7.061964676
815	7.05998103
816	7.059618859
817	7.058064032
818	7.058013674
819	7.057650345
820	7.057609325
821	7.05749415
822	7.057354993
823	7.05697892
824	7.056065052
825	7.055409229
826	7.055036813
827	7.054303116
828	7.053774341
829	7.053083913
830	7.052453789
831	7.052356123
832	7.051722096
833	7.051691501
834	7.051549926
835	7.050796463
836	7.048983168
837	7.048899149
838	7.047599945
839	7.046828394
840	7.046535304
841	7.046499451
842	7.046333239
843	7.045976726
844	7.045684568
845	7.045076046
846	7.04458753
847	7.044041065
848	7.043164289
849	7.042264781
850	7.04199907
851	7.041701769
852	7.041624519
853	7.041313716
854	7.04123626
855	7.040805854
856	7.039118616
857	7.036564252
858	7.036508792
859	7.036414006
860	7.036300456
861	7.035105684
862	7.03497846
863	7.034384571
864	7.033728107
865	7.03324174
866	7.033086799
867	7.032887072
868	7.032549728
869	7.03164194
870	7.031485407
871	7.031295474
872	7.029934912
873	7.028469047
874	7.028269184
875	7.027814222
876	7.027645297
877	7.025392679
878	7.025221606
879	7.0249004
880	7.024186009
881	7.02389768
882	7.023188125
883	7.022964575
884	7.022139912
885	7.022073245
886	7.02124495
887	7.021041017
888	7.020546574
889	7.020068395
890	7.020026209
891	7.019001499
892	7.018433509
893	7.018065499
894	7.017178067
895	7.016117472
896	7.016051438
897	7.015869289
898	7.015546424
899	7.015085168
900	7.013456709
901	7.012959211
902	7.011826519
903	7.011566566
904	7.010129545
905	7.009897983
906	7.009755438
907	7.007815326
908	7.007092549
909	7.006962835
910	7.006810199
911	7.006485652
912	7.006170841
913	7.006102709
914	7.00585393
915	7.005052569
916	7.004278438
917	7.003478468
918	7.003349245
919	7.003133011
920	7.002792508
921	7.001800835
922	7.001435056
923	7.00093105
924	7.000847054
925	7.000662131
926	7.000561768
927	6.999072741
928	6.998542215
929	6.998210969
930	6.997318176
931	6.997010303
932	6.995999172
933	6.995509117
934	6.995354772
935	6.993489447
936	6.992792621
937	6.992285804
938	6.991649582
939	6.991152424
940	6.990449005
941	6.989747161
942	6.989052374
943	6.987765762
944	6.98743003
945	6.987249149
946	6.986580468
947	6.986359571
948	6.986082501
949	6.985480097
950	6.985301966
951	6.984989566
952	6.984893577
953	6.984250605
954	6.983527508
955	6.983121151
956	6.982871552
957	6.982267273
958	6.981179321
959	6.980470292
960	6.979759091
961	6.97889065
962	6.977184615
963	6.97605436
964	6.975430221
965	6.975338905
966	6.975296457
967	6.97527586
968	6.97312649
969	6.97259646
970	6.971467201
971	6.970996127
972	6.970827752
973	6.97028467
974	6.970175684
975	6.969630473
976	6.968643245
977	6.968565748
978	6.968295097
979	6.967851637
980	6.967253008
981	6.966992787
982	6.966808436
983	6.966283815
984	6.965993273
985	6.965591044
986	6.964086857
987	6.964065781
988	6.963697467
989	6.96356756
990	6.963420848
991	6.963124186
992	6.962912275
993	6.962549062
994	6.96228815
995	6.962126132
996	6.961722682
997	6.961508426
998	6.961166338
999	6.961006954
