iter	Passed	Remaining
289	1128	1984
290	1132	1980
291	1135	1976
292	1139	1972
293	1143	1968
294	1147	1964
295	1151	1960
296	1154	1955
297	1158	1951
298	1162	1948
299	1166	1943
300	1170	1939
301	1174	1935
302	1177	1931
303	1181	1927
304	1185	1923
305	1188	1919
306	1192	1915
307	1196	1911
308	1200	1907
309	1204	1903
310	1207	1899
311	1211	1895
312	1215	1891
313	1219	1886
314	1223	1883
315	1226	1878
316	1230	1874
317	1234	1871
318	1238	1867
319	1242	1863
320	1246	1859
321	1249	1855
322	1253	1851
323	1257	1847
324	1261	1843
325	1265	1839
326	1268	1835
327	1272	1831
328	1276	1827
329	1280	1823
330	1283	1819
331	1287	1815
332	1291	1810
333	1295	1807
334	1298	1802
335	1302	1798
336	1306	1795
337	1310	1791
338	1314	1786
339	1317	1782
340	1321	1778
341	1325	1774
342	1328	1770
343	1332	1766
344	1336	1762
345	1340	1758
346	1343	1754
347	1347	1750
348	1351	1746
349	1355	1742
350	1359	1738
351	1362	1734
352	1366	1730
353	1370	1726
354	1374	1723
355	1379	1720
356	1384	1717
357	1388	1714
358	1392	1710
359	1396	1707
360	1400	1703
361	1404	1698
362	1407	1694
363	1411	1690
364	1415	1686
365	1419	1683
366	1423	1679
367	1426	1675
368	1430	1671
369	1434	1667
370	1438	1663
371	1441	1659
372	1445	1655
373	1449	1651
374	1453	1647
375	1457	1643
376	1461	1639
377	1464	1635
378	1468	1631
379	1472	1627
380	1476	1623
381	1479	1619
382	1483	1615
383	1487	1611
384	1491	1607
385	1496	1604
386	1501	1601
387	1505	1598
388	1509	1594
389	1513	1591
390	1517	1587
391	1522	1585
392	1526	1581
393	1530	1577
394	1534	1573
395	1538	1569
396	1542	1565
397	1545	1561
398	1549	1557
399	1553	1553
400	1557	1549
401	1560	1545
402	1564	1541
403	1568	1537
404	1572	1533
405	1576	1529
406	1579	1525
407	1583	1521
408	1587	1517
409	1591	1513
410	1595	1509
411	1598	1505
412	1602	1501
413	1606	1497
414	1609	1493
415	1613	1489
416	1617	1485
417	1621	1481
418	1625	1477
419	1629	1474
420	1633	1470
421	1636	1466
422	1640	1462
423	1644	1458
424	1648	1454
425	1651	1450
426	1655	1446
427	1659	1442
428	1663	1438
429	1667	1434
